# Tucson June 23--Jul7, 2017 weather from airport observations to go with CAISO prices from same time period.
# Datetime Temp(F) RH (%) solar_direct (W/sf) solar_difuse (W/sf) pressure (kPA) wind (m/s)
$state_name=Arizona
$city_name=Tucson
temperature,humidity,solar_direct,solar_diffuse,pressure,wind_speed,
06:26:03:27:00,86.108,0.3235,0,0,927.1905,6.53
06:26:03:28:00,86.072,0.324,0,0,927.1853333,6.486666667
06:26:03:29:00,86.036,0.3245,0,0,927.1801667,6.443333333
06:26:03:30:00,86,0.325,0,0,927.175,6.4
06:26:03:31:00,85.964,0.3255,0,0,927.1698333,6.356666667
06:26:03:32:00,85.928,0.326,0,0,927.1646667,6.313333333
06:26:03:33:00,85.892,0.3265,0,0,927.1595,6.27
06:26:03:34:00,85.856,0.327,0,0,927.1543333,6.226666667
06:26:03:35:00,85.82,0.3275,0,0,927.1491667,6.183333333
06:26:03:36:00,85.784,0.328,0,0,927.144,6.14
06:26:03:37:00,85.748,0.3285,0,0,927.1388333,6.096666667
06:26:03:38:00,85.712,0.329,0,0,927.1336667,6.053333333
06:26:03:39:00,85.676,0.3295,0,0,927.1285,6.01
06:26:03:40:00,85.64,0.33,0,0,927.1233333,5.966666667
06:26:03:41:00,85.604,0.3305,0,0,927.1181667,5.923333333
06:26:03:42:00,85.568,0.331,0,0,927.113,5.88
06:26:03:43:00,85.532,0.3315,0,0,927.1078333,5.836666667
06:26:03:44:00,85.496,0.332,0,0,927.1026667,5.793333333
06:26:03:45:00,85.46,0.3325,0,0,927.0975,5.75
06:26:03:46:00,85.424,0.333,0,0,927.0923333,5.706666667
06:26:03:47:00,85.388,0.3335,0,0,927.0871667,5.663333333
06:26:03:48:00,85.352,0.334,0,0,927.082,5.62
06:26:03:49:00,85.316,0.3345,0,0,927.0768333,5.576666667
06:26:03:50:00,85.28,0.335,0,0,927.0716667,5.533333333
06:26:03:51:00,85.244,0.3355,0,0,927.0665,5.49
06:26:03:52:00,85.208,0.336,0,0,927.0613333,5.446666667
06:26:03:53:00,85.172,0.3365,0,0,927.0561667,5.403333333
06:26:03:54:00,85.136,0.337,0,0,927.051,5.36
06:26:03:55:00,85.1,0.3375,0,0,927.0458333,5.316666667
06:26:03:56:00,85.064,0.338,0,0,927.0406667,5.273333333
06:26:03:57:00,85.028,0.3385,0,0,927.0355,5.23
06:26:03:58:00,84.992,0.339,0,0,927.0303333,5.186666667
06:26:03:59:00,84.956,0.3395,0,0,927.0251667,5.143333333
06:26:04:00:00,84.92,0.34,0,0,927.02,5.1
06:26:04:01:00,84.905,0.3405,0,0,927.0268333,5.083333333
06:26:04:02:00,84.89,0.341,0,0,927.0336667,5.066666667
06:26:04:03:00,84.875,0.3415,0,0,927.0405,5.05
06:26:04:04:00,84.86,0.342,0,0,927.0473333,5.033333333
06:26:04:05:00,84.845,0.3425,0,0,927.0541667,5.016666667
06:26:04:06:00,84.83,0.343,0,0,927.061,5
06:26:04:07:00,84.815,0.3435,0,0,927.0678333,4.983333333
06:26:04:08:00,84.8,0.344,0,0,927.0746667,4.966666667
06:26:04:09:00,84.785,0.3445,0,0,927.0815,4.95
06:26:04:10:00,84.77,0.345,0,0,927.0883333,4.933333333
06:26:04:11:00,84.755,0.3455,0,0,927.0951667,4.916666667
06:26:04:12:00,84.74,0.346,0,0,927.102,4.9
06:26:04:13:00,84.725,0.3465,0,0,927.1088333,4.883333333
06:26:04:14:00,84.71,0.347,0,0,927.1156667,4.866666667
06:26:04:15:00,84.695,0.3475,0,0,927.1225,4.85
06:26:04:16:00,84.68,0.348,0,0,927.1293333,4.833333333
06:26:04:17:00,84.665,0.3485,0,0,927.1361667,4.816666667
06:26:04:18:00,84.65,0.349,0,0,927.143,4.8
06:26:04:19:00,84.635,0.3495,0,0,927.1498333,4.783333333
06:26:04:20:00,84.62,0.35,0,0,927.1566667,4.766666667
06:26:04:21:00,84.605,0.3505,0,0,927.1635,4.75
06:26:04:22:00,84.59,0.351,0,0,927.1703333,4.733333333
06:26:04:23:00,84.575,0.3515,0,0,927.1771667,4.716666667
06:26:04:24:00,84.56,0.352,0,0,927.184,4.7
06:26:04:25:00,84.545,0.3525,0,0,927.1908333,4.683333333
06:26:04:26:00,84.53,0.353,0,0,927.1976667,4.666666667
06:26:04:27:00,84.515,0.3535,0,0,927.2045,4.65
06:26:04:28:00,84.5,0.354,0,0,927.2113333,4.633333333
06:26:04:29:00,84.485,0.3545,0,0,927.2181667,4.616666667
06:26:04:30:00,84.47,0.355,0,0,927.225,4.6
06:26:04:31:00,84.455,0.3555,0,0,927.2318333,4.583333333
06:26:04:32:00,84.44,0.356,0,0,927.2386667,4.566666667
06:26:04:33:00,84.425,0.3565,0,0,927.2455,4.55
06:26:04:34:00,84.41,0.357,0,0,927.2523333,4.533333333
06:26:04:35:00,84.395,0.3575,0,0,927.2591667,4.516666667
06:26:04:36:00,84.38,0.358,0,0,927.266,4.5
06:26:04:37:00,84.365,0.3585,0,0,927.2728333,4.483333333
06:26:04:38:00,84.35,0.359,0,0,927.2796667,4.466666667
06:26:04:39:00,84.335,0.3595,0,0,927.2865,4.45
06:26:04:40:00,84.32,0.36,0,0,927.2933333,4.433333333
06:26:04:41:00,84.305,0.3605,0,0,927.3001667,4.416666667
06:26:04:42:00,84.29,0.361,0,0,927.307,4.4
06:26:04:43:00,84.275,0.3615,0,0,927.3138333,4.383333333
06:26:04:44:00,84.26,0.362,0,0,927.3206667,4.366666667
06:26:04:45:00,84.245,0.3625,0,0,927.3275,4.35
06:26:04:46:00,84.23,0.363,0,0,927.3343333,4.333333333
06:26:04:47:00,84.215,0.3635,0,0,927.3411667,4.316666667
06:26:04:48:00,84.2,0.364,0,0,927.348,4.3
06:26:04:49:00,84.185,0.3645,0,0,927.3548333,4.283333333
06:26:04:50:00,84.17,0.365,0,0,927.3616667,4.266666667
06:26:04:51:00,84.155,0.3655,0,0,927.3685,4.25
06:26:04:52:00,84.14,0.366,0,0,927.3753333,4.233333333
06:26:04:53:00,84.125,0.3665,0,0,927.3821667,4.216666667
06:26:04:54:00,84.11,0.367,0,0,927.389,4.2
06:26:04:55:00,84.095,0.3675,0,0,927.3958333,4.183333333
06:26:04:56:00,84.08,0.368,0,0,927.4026667,4.166666667
06:26:04:57:00,84.065,0.3685,0,0,927.4095,4.15
06:26:04:58:00,84.05,0.369,0,0,927.4163333,4.133333333
06:26:04:59:00,84.035,0.3695,0,0,927.4231667,4.116666667
06:26:05:00:00,84.02,0.37,0,0,927.43,4.1
06:26:05:01:00,84.02,0.37,0.014,0.006166667,927.43,4.1
06:26:05:02:00,84.02,0.37,0.028,0.012333333,927.43,4.1
06:26:05:03:00,84.02,0.37,0.042,0.0185,927.43,4.1
06:26:05:04:00,84.02,0.37,0.056,0.024666667,927.43,4.1
06:26:05:05:00,84.02,0.37,0.07,0.030833333,927.43,4.1
06:26:05:06:00,84.02,0.37,0.084,0.037,927.43,4.1
06:26:05:07:00,84.02,0.37,0.098,0.043166667,927.43,4.1
06:26:05:08:00,84.02,0.37,0.112,0.049333333,927.43,4.1
06:26:05:09:00,84.02,0.37,0.126,0.0555,927.43,4.1
06:26:05:10:00,84.02,0.37,0.14,0.061666667,927.43,4.1
06:26:05:11:00,84.02,0.37,0.154,0.067833333,927.43,4.1
06:26:05:12:00,84.02,0.37,0.168,0.074,927.43,4.1
06:26:05:13:00,84.02,0.37,0.182,0.080166667,927.43,4.1
06:26:05:14:00,84.02,0.37,0.196,0.086333333,927.43,4.1
06:26:05:15:00,84.02,0.37,0.21,0.0925,927.43,4.1
06:26:05:16:00,84.02,0.37,0.224,0.098666667,927.43,4.1
06:26:05:17:00,84.02,0.37,0.238,0.104833333,927.43,4.1
06:26:05:18:00,84.02,0.37,0.252,0.111,927.43,4.1
06:26:05:19:00,84.02,0.37,0.266,0.117166667,927.43,4.1
06:26:05:20:00,84.02,0.37,0.28,0.123333333,927.43,4.1
06:26:05:21:00,84.02,0.37,0.294,0.1295,927.43,4.1
06:26:05:22:00,84.02,0.37,0.308,0.135666667,927.43,4.1
06:26:05:23:00,84.02,0.37,0.322,0.141833333,927.43,4.1
06:26:05:24:00,84.02,0.37,0.336,0.148,927.43,4.1
06:26:05:25:00,84.02,0.37,0.35,0.154166667,927.43,4.1
06:26:05:26:00,84.02,0.37,0.364,0.160333333,927.43,4.1
06:26:05:27:00,84.02,0.37,0.378,0.1665,927.43,4.1
06:26:05:28:00,84.02,0.37,0.392,0.172666667,927.43,4.1
06:26:05:29:00,84.02,0.37,0.406,0.178833333,927.43,4.1
06:26:05:30:00,84.02,0.37,0.42,0.185,927.43,4.1
06:26:05:31:00,84.02,0.37,0.434,0.191166667,927.43,4.1
06:26:05:32:00,84.02,0.37,0.448,0.197333333,927.43,4.1
06:26:05:33:00,84.02,0.37,0.462,0.2035,927.43,4.1
06:26:05:34:00,84.02,0.37,0.476,0.209666667,927.43,4.1
06:26:05:35:00,84.02,0.37,0.49,0.215833333,927.43,4.1
06:26:05:36:00,84.02,0.37,0.504,0.222,927.43,4.1
06:26:05:37:00,84.02,0.37,0.518,0.228166667,927.43,4.1
06:26:05:38:00,84.02,0.37,0.532,0.234333333,927.43,4.1
06:26:05:39:00,84.02,0.37,0.546,0.2405,927.43,4.1
06:26:05:40:00,84.02,0.37,0.56,0.246666667,927.43,4.1
06:26:05:41:00,84.02,0.37,0.574,0.252833333,927.43,4.1
06:26:05:42:00,84.02,0.37,0.588,0.259,927.43,4.1
06:26:05:43:00,84.02,0.37,0.602,0.265166667,927.43,4.1
06:26:05:44:00,84.02,0.37,0.616,0.271333333,927.43,4.1
06:26:05:45:00,84.02,0.37,0.63,0.2775,927.43,4.1
06:26:05:46:00,84.02,0.37,0.644,0.283666667,927.43,4.1
06:26:05:47:00,84.02,0.37,0.658,0.289833333,927.43,4.1
06:26:05:48:00,84.02,0.37,0.672,0.296,927.43,4.1
06:26:05:49:00,84.02,0.37,0.686,0.302166667,927.43,4.1
06:26:05:50:00,84.02,0.37,0.7,0.308333333,927.43,4.1
06:26:05:51:00,84.02,0.37,0.714,0.3145,927.43,4.1
06:26:05:52:00,84.02,0.37,0.728,0.320666667,927.43,4.1
06:26:05:53:00,84.02,0.37,0.742,0.326833333,927.43,4.1
06:26:05:54:00,84.02,0.37,0.756,0.333,927.43,4.1
06:26:05:55:00,84.02,0.37,0.77,0.339166667,927.43,4.1
06:26:05:56:00,84.02,0.37,0.784,0.345333333,927.43,4.1
06:26:05:57:00,84.02,0.37,0.798,0.3515,927.43,4.1
06:26:05:58:00,84.02,0.37,0.812,0.357666667,927.43,4.1
06:26:05:59:00,84.02,0.37,0.826,0.363833333,927.43,4.1
06:26:06:00:00,84.02,0.37,0.84,0.37,927.43,4.1
06:26:06:01:00,84.053,0.369666667,1.172833333,0.439666667,927.4501667,4.091666667
06:26:06:02:00,84.086,0.369333333,1.505666667,0.509333333,927.4703333,4.083333333
06:26:06:03:00,84.119,0.369,1.8385,0.579,927.4905,4.075
06:26:06:04:00,84.152,0.368666667,2.171333333,0.648666667,927.5106667,4.066666667
06:26:06:05:00,84.185,0.368333333,2.504166667,0.718333333,927.5308333,4.058333333
06:26:06:06:00,84.218,0.368,2.837,0.788,927.551,4.05
06:26:06:07:00,84.251,0.367666667,3.169833333,0.857666667,927.5711667,4.041666667
06:26:06:08:00,84.284,0.367333333,3.502666667,0.927333333,927.5913333,4.033333333
06:26:06:09:00,84.317,0.367,3.8355,0.997,927.6115,4.025
06:26:06:10:00,84.35,0.366666667,4.168333333,1.066666667,927.6316667,4.016666667
06:26:06:11:00,84.383,0.366333333,4.501166667,1.136333333,927.6518333,4.008333333
06:26:06:12:00,84.416,0.366,4.834,1.206,927.672,4
06:26:06:13:00,84.449,0.365666667,5.166833333,1.275666667,927.6921667,3.991666667
06:26:06:14:00,84.482,0.365333333,5.499666667,1.345333333,927.7123333,3.983333333
06:26:06:15:00,84.515,0.365,5.8325,1.415,927.7325,3.975
06:26:06:16:00,84.548,0.364666667,6.165333333,1.484666667,927.7526667,3.966666667
06:26:06:17:00,84.581,0.364333333,6.498166667,1.554333333,927.7728333,3.958333333
06:26:06:18:00,84.614,0.364,6.831,1.624,927.793,3.95
06:26:06:19:00,84.647,0.363666667,7.163833333,1.693666667,927.8131667,3.941666667
06:26:06:20:00,84.68,0.363333333,7.496666667,1.763333333,927.8333333,3.933333333
06:26:06:21:00,84.713,0.363,7.8295,1.833,927.8535,3.925
06:26:06:22:00,84.746,0.362666667,8.162333333,1.902666667,927.8736667,3.916666667
06:26:06:23:00,84.779,0.362333333,8.495166667,1.972333333,927.8938333,3.908333333
06:26:06:24:00,84.812,0.362,8.828,2.042,927.914,3.9
06:26:06:25:00,84.845,0.361666667,9.160833333,2.111666667,927.9341667,3.891666667
06:26:06:26:00,84.878,0.361333333,9.493666667,2.181333333,927.9543333,3.883333333
06:26:06:27:00,84.911,0.361,9.8265,2.251,927.9745,3.875
06:26:06:28:00,84.944,0.360666667,10.15933333,2.320666667,927.9946667,3.866666667
06:26:06:29:00,84.977,0.360333333,10.49216667,2.390333333,928.0148333,3.858333333
06:26:06:30:00,85.01,0.36,10.825,2.46,928.035,3.85
06:26:06:31:00,85.043,0.359666667,11.15783333,2.529666667,928.0551667,3.841666667
06:26:06:32:00,85.076,0.359333333,11.49066667,2.599333333,928.0753333,3.833333333
06:26:06:33:00,85.109,0.359,11.8235,2.669,928.0955,3.825
06:26:06:34:00,85.142,0.358666667,12.15633333,2.738666667,928.1156667,3.816666667
06:26:06:35:00,85.175,0.358333333,12.48916667,2.808333333,928.1358333,3.808333333
06:26:06:36:00,85.208,0.358,12.822,2.878,928.156,3.8
06:26:06:37:00,85.241,0.357666667,13.15483333,2.947666667,928.1761667,3.791666667
06:26:06:38:00,85.274,0.357333333,13.48766667,3.017333333,928.1963333,3.783333333
06:26:06:39:00,85.307,0.357,13.8205,3.087,928.2165,3.775
06:26:06:40:00,85.34,0.356666667,14.15333333,3.156666667,928.2366667,3.766666667
06:26:06:41:00,85.373,0.356333333,14.48616667,3.226333333,928.2568333,3.758333333
06:26:06:42:00,85.406,0.356,14.819,3.296,928.277,3.75
06:26:06:43:00,85.439,0.355666667,15.15183333,3.365666667,928.2971667,3.741666667
06:26:06:44:00,85.472,0.355333333,15.48466667,3.435333333,928.3173333,3.733333333
06:26:06:45:00,85.505,0.355,15.8175,3.505,928.3375,3.725
06:26:06:46:00,85.538,0.354666667,16.15033333,3.574666667,928.3576667,3.716666667
06:26:06:47:00,85.571,0.354333333,16.48316667,3.644333333,928.3778333,3.708333333
06:26:06:48:00,85.604,0.354,16.816,3.714,928.398,3.7
06:26:06:49:00,85.637,0.353666667,17.14883333,3.783666667,928.4181667,3.691666667
06:26:06:50:00,85.67,0.353333333,17.48166667,3.853333333,928.4383333,3.683333333
06:26:06:51:00,85.703,0.353,17.8145,3.923,928.4585,3.675
06:26:06:52:00,85.736,0.352666667,18.14733333,3.992666667,928.4786667,3.666666667
06:26:06:53:00,85.769,0.352333333,18.48016667,4.062333333,928.4988333,3.658333333
06:26:06:54:00,85.802,0.352,18.813,4.132,928.519,3.65
06:26:06:55:00,85.835,0.351666667,19.14583333,4.201666667,928.5391667,3.641666667
06:26:06:56:00,85.868,0.351333333,19.47866667,4.271333333,928.5593333,3.633333333
06:26:06:57:00,85.901,0.351,19.8115,4.341,928.5795,3.625
06:26:06:58:00,85.934,0.350666667,20.14433333,4.410666667,928.5996667,3.616666667
06:26:06:59:00,85.967,0.350333333,20.47716667,4.480333333,928.6198333,3.608333333
06:26:07:00:00,86,0.35,20.81,4.55,928.64,3.6
06:26:07:01:00,86.033,0.349333333,21.16,4.618166667,928.6448333,3.591666667
06:26:07:02:00,86.066,0.348666667,21.51,4.686333333,928.6496667,3.583333333
06:26:07:03:00,86.099,0.348,21.86,4.7545,928.6545,3.575
06:26:07:04:00,86.132,0.347333333,22.21,4.822666667,928.6593333,3.566666667
06:26:07:05:00,86.165,0.346666667,22.56,4.890833333,928.6641667,3.558333333
06:26:07:06:00,86.198,0.346,22.91,4.959,928.669,3.55
06:26:07:07:00,86.231,0.345333333,23.26,5.027166667,928.6738333,3.541666667
06:26:07:08:00,86.264,0.344666667,23.61,5.095333333,928.6786667,3.533333333
06:26:07:09:00,86.297,0.344,23.96,5.1635,928.6835,3.525
06:26:07:10:00,86.33,0.343333333,24.31,5.231666667,928.6883333,3.516666667
06:26:07:11:00,86.363,0.342666667,24.66,5.299833333,928.6931667,3.508333333
06:26:07:12:00,86.396,0.342,25.01,5.368,928.698,3.5
06:26:07:13:00,86.429,0.341333333,25.36,5.436166667,928.7028333,3.491666667
06:26:07:14:00,86.462,0.340666667,25.71,5.504333333,928.7076667,3.483333333
06:26:07:15:00,86.495,0.34,26.06,5.5725,928.7125,3.475
06:26:07:16:00,86.528,0.339333333,26.41,5.640666667,928.7173333,3.466666667
06:26:07:17:00,86.561,0.338666667,26.76,5.708833333,928.7221667,3.458333333
06:26:07:18:00,86.594,0.338,27.11,5.777,928.727,3.45
06:26:07:19:00,86.627,0.337333333,27.46,5.845166667,928.7318333,3.441666667
06:26:07:20:00,86.66,0.336666667,27.81,5.913333333,928.7366667,3.433333333
06:26:07:21:00,86.693,0.336,28.16,5.9815,928.7415,3.425
06:26:07:22:00,86.726,0.335333333,28.51,6.049666667,928.7463333,3.416666667
06:26:07:23:00,86.759,0.334666667,28.86,6.117833333,928.7511667,3.408333333
06:26:07:24:00,86.792,0.334,29.21,6.186,928.756,3.4
06:26:07:25:00,86.825,0.333333333,29.56,6.254166667,928.7608333,3.391666667
06:26:07:26:00,86.858,0.332666667,29.91,6.322333333,928.7656667,3.383333333
06:26:07:27:00,86.891,0.332,30.26,6.3905,928.7705,3.375
06:26:07:28:00,86.924,0.331333333,30.61,6.458666667,928.7753333,3.366666667
06:26:07:29:00,86.957,0.330666667,30.96,6.526833333,928.7801667,3.358333333
06:26:07:30:00,86.99,0.33,31.31,6.595,928.785,3.35
06:26:07:31:00,87.023,0.329333333,31.66,6.663166667,928.7898333,3.341666667
06:26:07:32:00,87.056,0.328666667,32.01,6.731333333,928.7946667,3.333333333
06:26:07:33:00,87.089,0.328,32.36,6.7995,928.7995,3.325
06:26:07:34:00,87.122,0.327333333,32.71,6.867666667,928.8043333,3.316666667
06:26:07:35:00,87.155,0.326666667,33.06,6.935833333,928.8091667,3.308333333
06:26:07:36:00,87.188,0.326,33.41,7.004,928.814,3.3
06:26:07:37:00,87.221,0.325333333,33.76,7.072166667,928.8188333,3.291666667
06:26:07:38:00,87.254,0.324666667,34.11,7.140333333,928.8236667,3.283333333
06:26:07:39:00,87.287,0.324,34.46,7.2085,928.8285,3.275
06:26:07:40:00,87.32,0.323333333,34.81,7.276666667,928.8333333,3.266666667
06:26:07:41:00,87.353,0.322666667,35.16,7.344833333,928.8381667,3.258333333
06:26:07:42:00,87.386,0.322,35.51,7.413,928.843,3.25
06:26:07:43:00,87.419,0.321333333,35.86,7.481166667,928.8478333,3.241666667
06:26:07:44:00,87.452,0.320666667,36.21,7.549333333,928.8526667,3.233333333
06:26:07:45:00,87.485,0.32,36.56,7.6175,928.8575,3.225
06:26:07:46:00,87.518,0.319333333,36.91,7.685666667,928.8623333,3.216666667
06:26:07:47:00,87.551,0.318666667,37.26,7.753833333,928.8671667,3.208333333
06:26:07:48:00,87.584,0.318,37.61,7.822,928.872,3.2
06:26:07:49:00,87.617,0.317333333,37.96,7.890166667,928.8768333,3.191666667
06:26:07:50:00,87.65,0.316666667,38.31,7.958333333,928.8816667,3.183333333
06:26:07:51:00,87.683,0.316,38.66,8.0265,928.8865,3.175
06:26:07:52:00,87.716,0.315333333,39.01,8.094666667,928.8913333,3.166666667
06:26:07:53:00,87.749,0.314666667,39.36,8.162833333,928.8961667,3.158333333
06:26:07:54:00,87.782,0.314,39.71,8.231,928.901,3.15
06:26:07:55:00,87.815,0.313333333,40.06,8.299166667,928.9058333,3.141666667
06:26:07:56:00,87.848,0.312666667,40.41,8.367333333,928.9106667,3.133333333
06:26:07:57:00,87.881,0.312,40.76,8.4355,928.9155,3.125
06:26:07:58:00,87.914,0.311333333,41.11,8.503666667,928.9203333,3.116666667
06:26:07:59:00,87.947,0.310666667,41.46,8.571833333,928.9251667,3.108333333
06:26:08:00:00,87.98,0.31,41.81,8.64,928.93,3.1
06:26:08:01:00,88.031,0.309666667,42.07166667,8.695666667,928.9298333,3.048333333
06:26:08:02:00,88.082,0.309333333,42.33333333,8.751333333,928.9296667,2.996666667
06:26:08:03:00,88.133,0.309,42.595,8.807,928.9295,2.945
06:26:08:04:00,88.184,0.308666667,42.85666667,8.862666667,928.9293333,2.893333333
06:26:08:05:00,88.235,0.308333333,43.11833333,8.918333333,928.9291667,2.841666667
06:26:08:06:00,88.286,0.308,43.38,8.974,928.929,2.79
06:26:08:07:00,88.337,0.307666667,43.64166667,9.029666667,928.9288333,2.738333333
06:26:08:08:00,88.388,0.307333333,43.90333333,9.085333333,928.9286667,2.686666667
06:26:08:09:00,88.439,0.307,44.165,9.141,928.9285,2.635
06:26:08:10:00,88.49,0.306666667,44.42666667,9.196666667,928.9283333,2.583333333
06:26:08:11:00,88.541,0.306333333,44.68833333,9.252333333,928.9281667,2.531666667
06:26:08:12:00,88.592,0.306,44.95,9.308,928.928,2.48
06:26:08:13:00,88.643,0.305666667,45.21166667,9.363666667,928.9278333,2.428333333
06:26:08:14:00,88.694,0.305333333,45.47333333,9.419333333,928.9276667,2.376666667
06:26:08:15:00,88.745,0.305,45.735,9.475,928.9275,2.325
06:26:08:16:00,88.796,0.304666667,45.99666667,9.530666667,928.9273333,2.273333333
06:26:08:17:00,88.847,0.304333333,46.25833333,9.586333333,928.9271667,2.221666667
06:26:08:18:00,88.898,0.304,46.52,9.642,928.927,2.17
06:26:08:19:00,88.949,0.303666667,46.78166667,9.697666667,928.9268333,2.118333333
06:26:08:20:00,89,0.303333333,47.04333333,9.753333333,928.9266667,2.066666667
06:26:08:21:00,89.051,0.303,47.305,9.809,928.9265,2.015
06:26:08:22:00,89.102,0.302666667,47.56666667,9.864666667,928.9263333,1.963333333
06:26:08:23:00,89.153,0.302333333,47.82833333,9.920333333,928.9261667,1.911666667
06:26:08:24:00,89.204,0.302,48.09,9.976,928.926,1.86
06:26:08:25:00,89.255,0.301666667,48.35166667,10.03166667,928.9258333,1.808333333
06:26:08:26:00,89.306,0.301333333,48.61333333,10.08733333,928.9256667,1.756666667
06:26:08:27:00,89.357,0.301,48.875,10.143,928.9255,1.705
06:26:08:28:00,89.408,0.300666667,49.13666667,10.19866667,928.9253333,1.653333333
06:26:08:29:00,89.459,0.300333333,49.39833333,10.25433333,928.9251667,1.601666667
06:26:08:30:00,89.51,0.3,49.66,10.31,928.925,1.55
06:26:08:31:00,89.561,0.299666667,49.92166667,10.36566667,928.9248333,1.498333333
06:26:08:32:00,89.612,0.299333333,50.18333333,10.42133333,928.9246667,1.446666667
06:26:08:33:00,89.663,0.299,50.445,10.477,928.9245,1.395
06:26:08:34:00,89.714,0.298666667,50.70666667,10.53266667,928.9243333,1.343333333
06:26:08:35:00,89.765,0.298333333,50.96833333,10.58833333,928.9241667,1.291666667
06:26:08:36:00,89.816,0.298,51.23,10.644,928.924,1.24
06:26:08:37:00,89.867,0.297666667,51.49166667,10.69966667,928.9238333,1.188333333
06:26:08:38:00,89.918,0.297333333,51.75333333,10.75533333,928.9236667,1.136666667
06:26:08:39:00,89.969,0.297,52.015,10.811,928.9235,1.085
06:26:08:40:00,90.02,0.296666667,52.27666667,10.86666667,928.9233333,1.033333333
06:26:08:41:00,90.071,0.296333333,52.53833333,10.92233333,928.9231667,0.981666667
06:26:08:42:00,90.122,0.296,52.8,10.978,928.923,0.93
06:26:08:43:00,90.173,0.295666667,53.06166667,11.03366667,928.9228333,0.878333333
06:26:08:44:00,90.224,0.295333333,53.32333333,11.08933333,928.9226667,0.826666667
06:26:08:45:00,90.275,0.295,53.585,11.145,928.9225,0.775
06:26:08:46:00,90.326,0.294666667,53.84666667,11.20066667,928.9223333,0.723333333
06:26:08:47:00,90.377,0.294333333,54.10833333,11.25633333,928.9221667,0.671666667
06:26:08:48:00,90.428,0.294,54.37,11.312,928.922,0.62
06:26:08:49:00,90.479,0.293666667,54.63166667,11.36766667,928.9218333,0.568333333
06:26:08:50:00,90.53,0.293333333,54.89333333,11.42333333,928.9216667,0.516666667
06:26:08:51:00,90.581,0.293,55.155,11.479,928.9215,0.465
06:26:08:52:00,90.632,0.292666667,55.41666667,11.53466667,928.9213333,0.413333333
06:26:08:53:00,90.683,0.292333333,55.67833333,11.59033333,928.9211667,0.361666667
06:26:08:54:00,90.734,0.292,55.94,11.646,928.921,0.31
06:26:08:55:00,90.785,0.291666667,56.20166667,11.70166667,928.9208333,0.258333333
06:26:08:56:00,90.836,0.291333333,56.46333333,11.75733333,928.9206667,0.206666667
06:26:08:57:00,90.887,0.291,56.725,11.813,928.9205,0.155
06:26:08:58:00,90.938,0.290666667,56.98666667,11.86866667,928.9203333,0.103333333
06:26:08:59:00,90.989,0.290333333,57.24833333,11.92433333,928.9201667,0.051666667
06:26:09:00:00,91.04,0.29,57.51,11.98,928.92,0
06:26:09:01:00,91.073,0.289666667,57.654,12.01883333,928.9201667,0
06:26:09:02:00,91.106,0.289333333,57.798,12.05766667,928.9203333,0
06:26:09:03:00,91.139,0.289,57.942,12.0965,928.9205,0
06:26:09:04:00,91.172,0.288666667,58.086,12.13533333,928.9206667,0
06:26:09:05:00,91.205,0.288333333,58.23,12.17416667,928.9208333,0
06:26:09:06:00,91.238,0.288,58.374,12.213,928.921,0
06:26:09:07:00,91.271,0.287666667,58.518,12.25183333,928.9211667,0
06:26:09:08:00,91.304,0.287333333,58.662,12.29066667,928.9213333,0
06:26:09:09:00,91.337,0.287,58.806,12.3295,928.9215,0
06:26:09:10:00,91.37,0.286666667,58.95,12.36833333,928.9216667,0
06:26:09:11:00,91.403,0.286333333,59.094,12.40716667,928.9218333,0
06:26:09:12:00,91.436,0.286,59.238,12.446,928.922,0
06:26:09:13:00,91.469,0.285666667,59.382,12.48483333,928.9221667,0
06:26:09:14:00,91.502,0.285333333,59.526,12.52366667,928.9223333,0
06:26:09:15:00,91.535,0.285,59.67,12.5625,928.9225,0
06:26:09:16:00,91.568,0.284666667,59.814,12.60133333,928.9226667,0
06:26:09:17:00,91.601,0.284333333,59.958,12.64016667,928.9228333,0
06:26:09:18:00,91.634,0.284,60.102,12.679,928.923,0
06:26:09:19:00,91.667,0.283666667,60.246,12.71783333,928.9231667,0
06:26:09:20:00,91.7,0.283333333,60.39,12.75666667,928.9233333,0
06:26:09:21:00,91.733,0.283,60.534,12.7955,928.9235,0
06:26:09:22:00,91.766,0.282666667,60.678,12.83433333,928.9236667,0
06:26:09:23:00,91.799,0.282333333,60.822,12.87316667,928.9238333,0
06:26:09:24:00,91.832,0.282,60.966,12.912,928.924,0
06:26:09:25:00,91.865,0.281666667,61.11,12.95083333,928.9241667,0
06:26:09:26:00,91.898,0.281333333,61.254,12.98966667,928.9243333,0
06:26:09:27:00,91.931,0.281,61.398,13.0285,928.9245,0
06:26:09:28:00,91.964,0.280666667,61.542,13.06733333,928.9246667,0
06:26:09:29:00,91.997,0.280333333,61.686,13.10616667,928.9248333,0
06:26:09:30:00,92.03,0.28,61.83,13.145,928.925,0
06:26:09:31:00,92.063,0.279666667,61.974,13.18383333,928.9251667,0
06:26:09:32:00,92.096,0.279333333,62.118,13.22266667,928.9253333,0
